date,areaType,areaCode,areaName,cumCasesBySpecimenDate,newCasesBySpecimenDate
29/10/2020,utla,E06000042,Milton Keynes,2028,44
29/10/2020,utla,E06000055,Bedford,2307,31
29/10/2020,utla,E09000013,Hammersmith and Fulham,2477,48
29/10/2020,utla,E08000027,Dudley,4473,199
29/10/2020,utla,E06000059,Dorset,1917,63
29/10/2020,utla,E10000013,Gloucestershire,4272,127
29/10/2020,utla,W06000023,Powys,907,38
29/10/2020,utla,E10000011,East Sussex,3105,57
29/10/2020,utla,S12000019,Midlothian,1017,14
29/10/2020,utla,E06000009,Blackpool,3708,95
29/10/2020,utla,E10000027,Somerset,2787,76
29/10/2020,utla,W06000012,Neath Port Talbot,2394,92
29/10/2020,utla,E08000026,Coventry,5182,110
29/10/2020,utla,E09000014,Haringey,2723,59
29/10/2020,utla,E10000014,Hampshire,10318,240
29/10/2020,utla,E06000021,Stoke-on-Trent,4410,161
29/10/2020,utla,E06000016,Leicester,11398,249
29/10/2020,utla,E10000024,Nottinghamshire,14176,459
29/10/2020,utla,S12000028,South Ayrshire,1152,39
29/10/2020,utla,W06000019,Blaenau Gwent,1570,69
29/10/2020,utla,E06000038,Reading,1690,42
29/10/2020,utla,E08000022,North Tyneside,3995,98
29/10/2020,utla,N09000003,Belfast,9381,149
29/10/2020,utla,W06000010,Carmarthenshire,2006,58
29/10/2020,utla,E09000004,Bexley,2404,65
29/10/2020,utla,E09000018,Hounslow,3393,84
29/10/2020,utla,E06000003,Redcar and Cleveland,2483,50
29/10/2020,utla,E06000013,North Lincolnshire,2219,63
29/10/2020,utla,W06000018,Caerphilly,3029,135
29/10/2020,utla,E10000006,Cumbria,6768,193
29/10/2020,utla,E06000006,Halton,3524,60
29/10/2020,utla,E08000004,Oldham,9715,245
29/10/2020,utla,E06000020,Telford and Wrekin,2051,60
29/10/2020,utla,E08000031,Wolverhampton,4417,113
29/10/2020,utla,N09000011,Ards and North Down,1684,25
29/10/2020,utla,E10000017,Lancashire,33237,655
29/10/2020,utla,E09000016,Havering,3058,78
29/10/2020,utla,E08000034,Kirklees,10720,350
29/10/2020,utla,E08000014,Sefton,8102,123
29/10/2020,utla,E09000028,Southwark,3391,48
29/10/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",4237,150
29/10/2020,utla,E06000039,Slough,1949,49
29/10/2020,utla,N09000001,Antrim and Newtownabbey,2441,52
29/10/2020,utla,E10000018,Leicestershire,11083,289
29/10/2020,utla,S12000045,East Dunbartonshire,1721,30
29/10/2020,utla,E08000025,Birmingham,24406,505
29/10/2020,utla,E09000006,Bromley,3168,38
29/10/2020,utla,E09000002,Barking and Dagenham,2369,62
29/10/2020,utla,E10000016,Kent,13502,269
29/10/2020,utla,E09000032,Wandsworth,3468,68
29/10/2020,utla,E09000022,Lambeth,3659,82
29/10/2020,utla,E10000028,Staffordshire,12603,487
29/10/2020,utla,E09000033,Westminster,2561,70
29/10/2020,utla,E10000002,Buckinghamshire,4280,111
29/10/2020,utla,E10000021,Northamptonshire,8558,161
29/10/2020,utla,E06000008,Blackburn with Darwen,6505,152
29/10/2020,utla,S12000023,Orkney Islands,33,0
29/10/2020,utla,E08000005,Rochdale,8380,199
29/10/2020,utla,W06000015,Cardiff,7734,195
29/10/2020,utla,S12000029,South Lanarkshire,6431,145
29/10/2020,utla,E08000028,Sandwell,6571,194
29/10/2020,utla,E08000002,Bury,6439,170
29/10/2020,utla,E09000011,Greenwich,2455,48
29/10/2020,utla,E06000005,Darlington,1952,20
29/10/2020,utla,S12000047,Fife,2417,36
29/10/2020,utla,E10000034,Worcestershire,6204,164
29/10/2020,utla,N09000007,Lisburn and Castlereagh,2617,53
29/10/2020,utla,E08000037,Gateshead,4953,113
29/10/2020,utla,E09000017,Hillingdon,3639,104
29/10/2020,utla,E09000008,Croydon,3826,62
29/10/2020,utla,W06000024,Merthyr Tydfil,1997,79
29/10/2020,utla,E06000036,Bracknell Forest,901,18
29/10/2020,utla,E08000017,Doncaster,7523,220
29/10/2020,utla,S12000050,North Lanarkshire,6381,130
29/10/2020,utla,E10000032,West Sussex,5612,122
29/10/2020,utla,E08000003,Manchester,23448,420
29/10/2020,utla,E09000020,Kensington and Chelsea,1765,38
29/10/2020,utla,E09000030,Tower Hamlets,3596,76
29/10/2020,utla,W06000021,Monmouthshire,858,24
29/10/2020,utla,E06000051,Shropshire,3259,94
29/10/2020,utla,N09000009,Mid Ulster,3327,74
29/10/2020,utla,E08000018,Rotherham,7304,196
29/10/2020,utla,S12000040,West Lothian,2184,45
29/10/2020,utla,W06000008,Ceredigion,243,6
29/10/2020,utla,S12000038,Renfrewshire,2763,59
29/10/2020,utla,W06000016,Rhondda Cynon Taf,6784,223
29/10/2020,utla,E10000003,Cambridgeshire,4479,75
29/10/2020,utla,E09000031,Waltham Forest,2962,73
29/10/2020,utla,E09000025,Newham,4073,78
29/10/2020,utla,W06000022,Newport,2000,46
29/10/2020,utla,E06000049,Cheshire East,5913,95
29/10/2020,utla,S12000008,East Ayrshire,1655,21
29/10/2020,utla,S12000020,Moray,200,2
29/10/2020,utla,E10000030,Surrey,10801,261
29/10/2020,utla,W06000006,Wrexham,2898,73
29/10/2020,utla,S12000010,East Lothian,756,13
29/10/2020,utla,N09000010,"Newry, Mourne and Down",3255,53
29/10/2020,utla,E09000021,Kingston upon Thames,2015,39
29/10/2020,utla,E06000031,Peterborough,2743,38
29/10/2020,utla,E09000015,Harrow,3096,48
29/10/2020,utla,E06000011,East Riding of Yorkshire,4818,174
29/10/2020,utla,E08000006,Salford,9294,262
29/10/2020,utla,S12000035,Argyll and Bute,453,5
29/10/2020,utla,E08000012,Liverpool,19631,246
29/10/2020,utla,E10000015,Hertfordshire,10597,217
29/10/2020,utla,S12000014,Falkirk,1545,18
29/10/2020,utla,S12000021,North Ayrshire,1515,27
29/10/2020,utla,E10000020,Norfolk,6126,110
29/10/2020,utla,S12000041,Angus,793,9
29/10/2020,utla,E10000008,Devon,4713,123
29/10/2020,utla,S12000034,Aberdeenshire,952,14
29/10/2020,utla,W06000001,Isle of Anglesey,787,12
29/10/2020,utla,E08000035,Leeds,24272,534
29/10/2020,utla,S12000011,East Renfrewshire,1380,24
29/10/2020,utla,E06000019,"Herefordshire, County of",1487,21
29/10/2020,utla,S12000033,Aberdeen City,2061,26
29/10/2020,utla,S12000048,Perth and Kinross,904,10
29/10/2020,utla,E08000013,St. Helens,5767,106
29/10/2020,utla,E06000017,Rutland,289,5
29/10/2020,utla,S12000005,Clackmannanshire,483,4
29/10/2020,utla,S12000042,Dundee City,2383,36
29/10/2020,utla,W06000014,Vale of Glamorgan,1435,33
29/10/2020,utla,E06000010,"Kingston upon Hull, City of",4150,183
29/10/2020,utla,S12000030,Stirling,720,17
29/10/2020,utla,E08000029,Solihull,3553,89
29/10/2020,utla,S12000006,Dumfries and Galloway,871,14
29/10/2020,utla,E10000023,North Yorkshire,7496,170
29/10/2020,utla,S12000027,Shetland Islands,67,0
29/10/2020,utla,E06000043,Brighton and Hove,2682,66
29/10/2020,utla,S12000036,City of Edinburgh,5670,47
29/10/2020,utla,S12000013,Na h-Eileanan Siar,69,0
29/10/2020,utla,E08000010,Wigan,10928,340
29/10/2020,utla,E10000029,Suffolk,4808,95
29/10/2020,utla,E08000007,Stockport,7137,181
29/10/2020,utla,E06000052,Cornwall and Isles of Scilly,2319,66
29/10/2020,utla,E08000030,Walsall,5230,128
28/10/2020,utla,E08000024,Sunderland,7194,128
28/10/2020,utla,E06000050,Cheshire West and Chester,5649,121
28/10/2020,utla,E08000015,Wirral,7872,140
28/10/2020,utla,E06000001,Hartlepool,2226,43
28/10/2020,utla,E09000007,Camden,2291,44
28/10/2020,utla,S12000018,Inverclyde,653,5
28/10/2020,utla,E06000014,York,4289,71
28/10/2020,utla,E06000004,Stockton-on-Tees,4508,130
28/10/2020,utla,E06000015,Derby,3987,171
28/10/2020,utla,E08000001,Bolton,10178,236
28/10/2020,utla,E06000056,Central Bedfordshire,2263,37
28/10/2020,utla,E06000032,Luton,3302,78
28/10/2020,utla,N09000006,Fermanagh and Omagh,1361,26
28/10/2020,utla,E06000007,Warrington,5686,158
28/10/2020,utla,E09000029,Sutton,1954,26
28/10/2020,utla,E06000022,Bath and North East Somerset,2029,91
28/10/2020,utla,E06000012,North East Lincolnshire,1976,113
28/10/2020,utla,E08000021,Newcastle upon Tyne,11310,113
28/10/2020,utla,E06000045,Southampton,2193,57
28/10/2020,utla,E09000023,Lewisham,2780,52
28/10/2020,utla,E06000025,South Gloucestershire,2849,120
28/10/2020,utla,E06000040,Windsor and Maidenhead,1402,42
28/10/2020,utla,W06000004,Denbighshire,1419,18
28/10/2020,utla,E06000030,Swindon,2228,64
28/10/2020,utla,E06000024,North Somerset,1938,46
28/10/2020,utla,E06000002,Middlesbrough,3430,66
28/10/2020,utla,W06000003,Conwy,1460,21
28/10/2020,utla,W06000020,Torfaen,1052,46
28/10/2020,utla,W06000002,Gwynedd,1161,9
28/10/2020,utla,E06000047,County Durham,12047,249
28/10/2020,utla,E10000012,Essex,12172,232
28/10/2020,utla,N09000004,Causeway Coast and Glens,1914,48
28/10/2020,utla,E09000026,Redbridge,3877,75
28/10/2020,utla,E10000031,Warwickshire,6837,180
28/10/2020,utla,W06000005,Flintshire,2092,51
28/10/2020,utla,E09000003,Barnet,4292,64
28/10/2020,utla,E08000032,Bradford,18508,431
28/10/2020,utla,E09000010,Enfield,3518,64
28/10/2020,utla,E06000026,Plymouth,2203,66
28/10/2020,utla,E06000018,Nottingham,13263,197
28/10/2020,utla,E09000009,Ealing,4663,92
28/10/2020,utla,S12000026,Scottish Borders,701,7
28/10/2020,utla,E08000009,Trafford,5933,149
28/10/2020,utla,W06000013,Bridgend,2343,64
28/10/2020,utla,E06000033,Southend-on-Sea,1412,26
28/10/2020,utla,N09000005,Derry City and Strabane,5283,64
28/10/2020,utla,E08000023,South Tyneside,3538,56
28/10/2020,utla,E06000044,Portsmouth,2385,80
28/10/2020,utla,E06000035,Medway,2015,57
28/10/2020,utla,E06000027,Torbay,944,34
28/10/2020,utla,S12000049,Glasgow City,13230,288
28/10/2020,utla,E09000019,Islington,2146,45
28/10/2020,utla,E08000016,Barnsley,6652,228
28/10/2020,utla,E09000027,Richmond upon Thames,1942,48
28/10/2020,utla,E08000008,Tameside,7067,190
28/10/2020,utla,E10000019,Lincolnshire,7216,221
28/10/2020,utla,E06000037,West Berkshire,1005,28
28/10/2020,utla,W06000011,Swansea,4371,163
28/10/2020,utla,E08000019,Sheffield,18167,330
28/10/2020,utla,E06000054,Wiltshire,2827,52
28/10/2020,utla,N09000008,Mid and East Antrim,1694,52
28/10/2020,utla,E06000046,Isle of Wight,606,12
28/10/2020,utla,E08000036,Wakefield,7494,253
28/10/2020,utla,E10000025,Oxfordshire,6666,112
28/10/2020,utla,E06000041,Wokingham,1249,16
28/10/2020,utla,S12000017,Highland,596,10
28/10/2020,utla,W06000009,Pembrokeshire,575,13
28/10/2020,utla,E09000005,Brent,3822,66
28/10/2020,utla,E08000033,Calderdale,4535,151
28/10/2020,utla,S12000039,West Dunbartonshire,1448,39
28/10/2020,utla,E06000034,Thurrock,1549,31
28/10/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",3201,70
28/10/2020,utla,E10000007,Derbyshire,11399,424
28/10/2020,utla,E09000024,Merton,1995,36
28/10/2020,utla,E08000011,Knowsley,6243,103
28/10/2020,utla,E06000023,"Bristol, City of",7741,352
28/10/2020,utla,E09000012,Hackney and City of London,3433,71
28/10/2020,utla,E06000057,Northumberland,5084,87
28/10/2020,utla,E06000042,Milton Keynes,1984,34
28/10/2020,utla,E06000055,Bedford,2276,21
28/10/2020,utla,E09000013,Hammersmith and Fulham,2429,76
28/10/2020,utla,E08000027,Dudley,4274,191
28/10/2020,utla,E10000013,Gloucestershire,4145,135
28/10/2020,utla,E06000059,Dorset,1854,61
28/10/2020,utla,W06000023,Powys,869,23
28/10/2020,utla,E06000009,Blackpool,3613,61
28/10/2020,utla,E10000011,East Sussex,3048,47
28/10/2020,utla,S12000019,Midlothian,1003,19
28/10/2020,utla,E10000027,Somerset,2711,71
28/10/2020,utla,W06000012,Neath Port Talbot,2302,106
28/10/2020,utla,E08000026,Coventry,5072,120
28/10/2020,utla,E09000014,Haringey,2664,41
28/10/2020,utla,E10000014,Hampshire,10078,263
28/10/2020,utla,E06000016,Leicester,11149,206
28/10/2020,utla,E06000021,Stoke-on-Trent,4249,150
28/10/2020,utla,E10000024,Nottinghamshire,13717,439
28/10/2020,utla,S12000028,South Ayrshire,1113,16
28/10/2020,utla,W06000019,Blaenau Gwent,1501,59
28/10/2020,utla,E06000038,Reading,1648,33
28/10/2020,utla,E08000022,North Tyneside,3897,92
28/10/2020,utla,N09000003,Belfast,9232,177
28/10/2020,utla,E09000004,Bexley,2339,58
28/10/2020,utla,W06000010,Carmarthenshire,1948,85
28/10/2020,utla,E09000018,Hounslow,3309,81
28/10/2020,utla,E06000003,Redcar and Cleveland,2433,50
28/10/2020,utla,E06000013,North Lincolnshire,2156,61
28/10/2020,utla,W06000018,Caerphilly,2894,82
28/10/2020,utla,E10000006,Cumbria,6575,148
28/10/2020,utla,E06000006,Halton,3464,45
28/10/2020,utla,E08000004,Oldham,9470,265
28/10/2020,utla,E06000020,Telford and Wrekin,1991,81
28/10/2020,utla,E08000031,Wolverhampton,4304,128
28/10/2020,utla,N09000011,Ards and North Down,1659,28
28/10/2020,utla,E10000017,Lancashire,32582,712
28/10/2020,utla,E09000016,Havering,2980,71
28/10/2020,utla,E08000034,Kirklees,10370,352
28/10/2020,utla,E08000014,Sefton,7979,120
28/10/2020,utla,E09000028,Southwark,3343,61
28/10/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",4087,137
28/10/2020,utla,E10000018,Leicestershire,10794,319
28/10/2020,utla,N09000001,Antrim and Newtownabbey,2389,52
28/10/2020,utla,E06000039,Slough,1900,54
28/10/2020,utla,S12000045,East Dunbartonshire,1691,28
28/10/2020,utla,E08000025,Birmingham,23901,540
28/10/2020,utla,E09000006,Bromley,3130,43
28/10/2020,utla,E09000002,Barking and Dagenham,2307,72
28/10/2020,utla,E10000016,Kent,13233,295
28/10/2020,utla,E09000032,Wandsworth,3400,62
28/10/2020,utla,E09000022,Lambeth,3577,60
28/10/2020,utla,E10000028,Staffordshire,12116,469
28/10/2020,utla,E09000033,Westminster,2491,48
28/10/2020,utla,E10000002,Buckinghamshire,4169,74
28/10/2020,utla,E10000021,Northamptonshire,8397,168
28/10/2020,utla,E06000008,Blackburn with Darwen,6353,177
28/10/2020,utla,S12000023,Orkney Islands,33,1
28/10/2020,utla,E08000005,Rochdale,8181,197
28/10/2020,utla,W06000015,Cardiff,7539,143
28/10/2020,utla,S12000029,South Lanarkshire,6286,140
28/10/2020,utla,E08000028,Sandwell,6377,181
28/10/2020,utla,E08000002,Bury,6269,163
28/10/2020,utla,E09000011,Greenwich,2407,50
28/10/2020,utla,E06000005,Darlington,1932,37
28/10/2020,utla,S12000047,Fife,2381,54
28/10/2020,utla,E10000034,Worcestershire,6040,165
28/10/2020,utla,N09000007,Lisburn and Castlereagh,2564,63
28/10/2020,utla,E08000037,Gateshead,4840,120
28/10/2020,utla,E09000017,Hillingdon,3535,84
28/10/2020,utla,E09000008,Croydon,3764,78
28/10/2020,utla,W06000024,Merthyr Tydfil,1918,67
28/10/2020,utla,E06000036,Bracknell Forest,883,13
28/10/2020,utla,E08000017,Doncaster,7303,256
28/10/2020,utla,S12000050,North Lanarkshire,6251,137
28/10/2020,utla,E10000032,West Sussex,5490,123
28/10/2020,utla,E08000003,Manchester,23028,408
28/10/2020,utla,E09000030,Tower Hamlets,3520,105
28/10/2020,utla,E09000020,Kensington and Chelsea,1727,37
28/10/2020,utla,W06000021,Monmouthshire,834,12
28/10/2020,utla,E06000051,Shropshire,3165,91
28/10/2020,utla,N09000009,Mid Ulster,3253,84
28/10/2020,utla,E08000018,Rotherham,7108,211
28/10/2020,utla,S12000040,West Lothian,2139,70
28/10/2020,utla,W06000008,Ceredigion,237,1
28/10/2020,utla,S12000038,Renfrewshire,2704,74
28/10/2020,utla,W06000016,Rhondda Cynon Taf,6561,192
28/10/2020,utla,E10000003,Cambridgeshire,4404,86
28/10/2020,utla,E09000031,Waltham Forest,2889,65
28/10/2020,utla,E09000025,Newham,3995,88
28/10/2020,utla,W06000022,Newport,1954,49
28/10/2020,utla,E06000049,Cheshire East,5818,121
28/10/2020,utla,S12000008,East Ayrshire,1634,37
28/10/2020,utla,S12000020,Moray,198,3
28/10/2020,utla,E10000030,Surrey,10540,225
28/10/2020,utla,W06000006,Wrexham,2825,52
28/10/2020,utla,S12000010,East Lothian,743,12
28/10/2020,utla,N09000010,"Newry, Mourne and Down",3202,77
28/10/2020,utla,E09000021,Kingston upon Thames,1976,36
28/10/2020,utla,E06000031,Peterborough,2705,49
28/10/2020,utla,E09000015,Harrow,3048,65
28/10/2020,utla,E06000011,East Riding of Yorkshire,4644,159
28/10/2020,utla,E08000006,Salford,9032,273
28/10/2020,utla,S12000035,Argyll and Bute,448,7
28/10/2020,utla,E08000012,Liverpool,19385,245
28/10/2020,utla,E10000015,Hertfordshire,10380,228
28/10/2020,utla,S12000014,Falkirk,1527,29
28/10/2020,utla,S12000021,North Ayrshire,1488,29
28/10/2020,utla,E10000020,Norfolk,6016,163
28/10/2020,utla,S12000041,Angus,784,8
28/10/2020,utla,E10000008,Devon,4590,106
28/10/2020,utla,S12000034,Aberdeenshire,938,10
28/10/2020,utla,W06000001,Isle of Anglesey,775,8
28/10/2020,utla,E08000035,Leeds,23738,573
28/10/2020,utla,S12000011,East Renfrewshire,1356,34
28/10/2020,utla,E06000019,"Herefordshire, County of",1466,25
28/10/2020,utla,S12000033,Aberdeen City,2035,11
28/10/2020,utla,S12000048,Perth and Kinross,894,16
28/10/2020,utla,E08000013,St. Helens,5661,106
28/10/2020,utla,E06000017,Rutland,284,1
28/10/2020,utla,S12000005,Clackmannanshire,479,7
28/10/2020,utla,S12000042,Dundee City,2347,54
28/10/2020,utla,W06000014,Vale of Glamorgan,1402,32
28/10/2020,utla,E06000010,"Kingston upon Hull, City of",3967,181
28/10/2020,utla,S12000030,Stirling,703,13
28/10/2020,utla,E08000029,Solihull,3464,73
28/10/2020,utla,S12000006,Dumfries and Galloway,857,14
28/10/2020,utla,E10000023,North Yorkshire,7326,210
28/10/2020,utla,S12000027,Shetland Islands,67,0
28/10/2020,utla,S12000036,City of Edinburgh,5623,88
28/10/2020,utla,E06000043,Brighton and Hove,2616,62
28/10/2020,utla,S12000013,Na h-Eileanan Siar,69,0
28/10/2020,utla,E08000010,Wigan,10588,318
28/10/2020,utla,E10000029,Suffolk,4713,68
28/10/2020,utla,E08000007,Stockport,6956,190
28/10/2020,utla,E06000052,Cornwall and Isles of Scilly,2253,37
28/10/2020,utla,E08000030,Walsall,5102,146
27/10/2020,utla,E08000024,Sunderland,7066,134
27/10/2020,utla,E06000050,Cheshire West and Chester,5528,135
27/10/2020,utla,E08000015,Wirral,7732,125
27/10/2020,utla,E06000001,Hartlepool,2183,52
27/10/2020,utla,E09000007,Camden,2247,50
27/10/2020,utla,S12000018,Inverclyde,648,10
27/10/2020,utla,E06000014,York,4218,64
27/10/2020,utla,E06000004,Stockton-on-Tees,4378,129
27/10/2020,utla,E06000015,Derby,3816,142
27/10/2020,utla,E08000001,Bolton,9942,239
27/10/2020,utla,E06000056,Central Bedfordshire,2226,27
27/10/2020,utla,E06000032,Luton,3224,62
27/10/2020,utla,N09000006,Fermanagh and Omagh,1335,44
27/10/2020,utla,E06000007,Warrington,5528,158
27/10/2020,utla,E09000029,Sutton,1928,36
27/10/2020,utla,E06000022,Bath and North East Somerset,1938,109
27/10/2020,utla,E08000021,Newcastle upon Tyne,11197,137
27/10/2020,utla,E06000012,North East Lincolnshire,1863,86
27/10/2020,utla,E06000045,Southampton,2136,89
27/10/2020,utla,E09000023,Lewisham,2728,42
27/10/2020,utla,E06000025,South Gloucestershire,2729,146
27/10/2020,utla,W06000004,Denbighshire,1401,8
27/10/2020,utla,E06000040,Windsor and Maidenhead,1360,40
27/10/2020,utla,E06000030,Swindon,2164,61
27/10/2020,utla,E06000024,North Somerset,1892,61
27/10/2020,utla,E06000002,Middlesbrough,3364,64
27/10/2020,utla,W06000003,Conwy,1439,26
27/10/2020,utla,W06000020,Torfaen,1006,32
27/10/2020,utla,E06000047,County Durham,11798,230
27/10/2020,utla,W06000002,Gwynedd,1152,9
27/10/2020,utla,E10000012,Essex,11940,262
27/10/2020,utla,N09000004,Causeway Coast and Glens,1866,50
27/10/2020,utla,E09000026,Redbridge,3802,85
27/10/2020,utla,E10000031,Warwickshire,6657,203
27/10/2020,utla,W06000005,Flintshire,2041,41
27/10/2020,utla,E09000003,Barnet,4228,85
27/10/2020,utla,E08000032,Bradford,18077,488
27/10/2020,utla,E09000010,Enfield,3454,85
27/10/2020,utla,E06000026,Plymouth,2137,80
27/10/2020,utla,E06000018,Nottingham,13066,217
27/10/2020,utla,E09000009,Ealing,4571,102
27/10/2020,utla,S12000026,Scottish Borders,694,11
27/10/2020,utla,E08000009,Trafford,5784,125
27/10/2020,utla,W06000013,Bridgend,2279,60
27/10/2020,utla,E06000033,Southend-on-Sea,1386,20
27/10/2020,utla,N09000005,Derry City and Strabane,5219,81
27/10/2020,utla,E08000023,South Tyneside,3482,57
27/10/2020,utla,E06000044,Portsmouth,2305,86
27/10/2020,utla,E06000035,Medway,1958,70
27/10/2020,utla,S12000049,Glasgow City,12942,317
27/10/2020,utla,E06000027,Torbay,910,34
27/10/2020,utla,E09000019,Islington,2101,50
27/10/2020,utla,E08000016,Barnsley,6424,208
27/10/2020,utla,E09000027,Richmond upon Thames,1894,45
27/10/2020,utla,E08000008,Tameside,6877,228
27/10/2020,utla,E10000019,Lincolnshire,6995,194
27/10/2020,utla,E06000037,West Berkshire,977,17
27/10/2020,utla,W06000011,Swansea,4208,171
27/10/2020,utla,E06000054,Wiltshire,2775,54
27/10/2020,utla,E08000019,Sheffield,17837,392
27/10/2020,utla,N09000008,Mid and East Antrim,1642,47
27/10/2020,utla,E06000046,Isle of Wight,594,11
27/10/2020,utla,E08000036,Wakefield,7241,262
27/10/2020,utla,E10000025,Oxfordshire,6554,114
27/10/2020,utla,E06000041,Wokingham,1233,23
27/10/2020,utla,S12000017,Highland,586,7
27/10/2020,utla,W06000009,Pembrokeshire,562,14
27/10/2020,utla,E09000005,Brent,3756,77
27/10/2020,utla,E08000033,Calderdale,4384,130
27/10/2020,utla,S12000039,West Dunbartonshire,1409,28
27/10/2020,utla,E06000034,Thurrock,1518,29
27/10/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",3131,77
27/10/2020,utla,E10000007,Derbyshire,10975,423
27/10/2020,utla,E09000024,Merton,1959,50
27/10/2020,utla,E08000011,Knowsley,6140,104
27/10/2020,utla,E06000023,"Bristol, City of",7389,322
27/10/2020,utla,E09000012,Hackney and City of London,3362,84
27/10/2020,utla,E06000057,Northumberland,4997,99
27/10/2020,utla,E06000042,Milton Keynes,1950,40
27/10/2020,utla,E06000055,Bedford,2255,25
27/10/2020,utla,E09000013,Hammersmith and Fulham,2353,58
27/10/2020,utla,E08000027,Dudley,4083,166
27/10/2020,utla,E10000013,Gloucestershire,4010,111
27/10/2020,utla,E06000059,Dorset,1793,62
27/10/2020,utla,W06000023,Powys,846,22
27/10/2020,utla,E06000009,Blackpool,3552,104
27/10/2020,utla,E10000011,East Sussex,3001,47
27/10/2020,utla,S12000019,Midlothian,984,11
27/10/2020,utla,E10000027,Somerset,2640,62
27/10/2020,utla,W06000012,Neath Port Talbot,2196,87
27/10/2020,utla,E08000026,Coventry,4952,94
27/10/2020,utla,E09000014,Haringey,2623,56
27/10/2020,utla,E10000014,Hampshire,9815,252
27/10/2020,utla,E06000016,Leicester,10943,191
